uniqueCell_ID,POINT_X,POINT_Y,country,countryGID,GID_1,province,lcc2000,lcc2005,lcc2008,lcc2011,lcc2014,suitability,treecover,acc_min,urban
2670,101.028019123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00128214573487639,83.4716262817383,58.3623657226563,0
2671,101.030199123,22.545366619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.00136037485208362,81.1057434082031,52.9637870788574,0
2672,101.032379123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00142298056744039,75.4652252197266,49.8440437316895,0
2673,101.034559123,22.545366619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.00148558628279716,67.6593246459961,46.7243041992188,0
2674,101.036739123,22.545366619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.0015481918817386,76.4569473266602,43.604564666748,0
2675,101.038919123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00158514606300741,76.0946426391602,37.8694725036621,0
2676,101.041099123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00160834705457091,18.7820949554443,31.0270252227783,0
2677,101.043279123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00163154792971909,3.8014829158783,24.1845779418945,0
2678,101.045459123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00165474880486727,0.380357980728149,17.3421325683594,0
2679,101.047639123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00161896424833685,0.000185073149623349,16.630823135376,0
2680,101.049819123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00157095619942993,0.0245612841099501,16.7562789916992,0
2681,101.051999123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00152294826693833,0.0146897053346038,16.8817329406738,0
2682,101.054179123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00147567468229681,0.2819804251194,17.1420555114746,0
2683,101.056359123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00155619776342064,0.0829690843820572,19.6219100952148,0
2684,101.058539123,22.545366619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00163672084454447,0.983697533607483,22.1017646789551,0
2685,101.060719123,22.545366619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.0017172439256683,0.495612442493439,24.5816192626953,0
2686,101.062899123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.0017823624657467,0,27.0735683441162,0
2687,101.065079123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00177874602377415,1.21467423439026,29.604959487915,0
2688,101.067259123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00177512969821692,1.68299639225006,32.1363487243652,0
2689,101.069439123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00177151325624436,12.5652685165405,34.6677398681641,0
2690,101.071619123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00172492885030806,22.7753276824951,40.1971130371094,0
2691,101.073799123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00160210684407502,22.3686199188232,50.004695892334,0
2692,101.075979123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00147928495425731,37.3776435852051,59.8122749328613,0
2693,101.078159123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00135646306443959,20.5257930755615,69.6198577880859,0
2694,101.080339123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00126220041420311,13.6020812988281,79.9043273925781,0
2695,101.082519123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00119248020928353,30.5386543273926,90.5210113525391,0
2696,101.084699123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00112275988794863,75.0620727539063,101.137702941895,0
2697,101.086879123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00105303968302906,82.3024444580078,111.754386901855,0
2698,101.089059123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000997456489130855,88.2335739135742,117.523429870605,0
2699,101.091239123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000947503140196204,91.3378753662109,121.817947387695,0
2700,101.093419123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000897549733053893,79.9201202392578,126.112464904785,0
2701,101.095599123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000847596384119242,84.569808959961,130.406982421875,0
2702,101.097779123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000774106825701892,79.9926300048828,131.850570678711,0
2703,101.099959123,22.545366619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000697784358635545,63.9644432067871,133.125503540039,0
2704,101.102139123,22.545366619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000621461833361536,79.5711669921875,134.400436401367,0
2705,101.104319123,22.545366619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000551923003513366,60.9399871826172,136.006820678711,0
2706,101.115219123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000606191519182175,18.8189601898193,155.079620361328,0
2707,101.117399123,22.545366619,China,CHN,CHN.30_1,"",13,13,13,13,13,0.000587488291785121,11.8555898666382,158.357894897461,0
2708,101.119579123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000568785064388067,3.4284975528717,161.636154174805,0
2709,101.121759123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000570314645301551,16.6358261108398,166.737869262695,0
2710,101.123939123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000599254504777491,22.1795558929443,173.844833374023,0
2711,101.126119123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000628194364253432,27.1431350708008,180.951812744141,0
2712,101.128299123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000657134281937033,24.6659927368164,188.058776855469,0
2713,101.134839123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000628214562311769,80.5074844360352,220.99250793457,0
2714,101.137019123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00061267422279343,79.4791717529297,232.475677490234,0
2715,101.139199123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000616402772720903,80.4958190917969,244.438888549805,0
2716,101.141379123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000625584740191698,76.8522567749024,256.499725341797,0
2717,101.143559123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000634766649454832,77.7708206176758,268.560546875,0
2718,101.145739123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000643948558717966,72.9874038696289,280.638000488281,0
2719,101.147919123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000642112165223807,73.1601409912109,294.682708740234,0
2720,101.150099123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000639778096228838,73.6422653198242,308.727447509766,0
2721,101.152279123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000637444027233869,79.9842376708984,322.772155761719,0
2722,101.154459123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000633425603155047,73.9988403320313,337.399963378906,0
2723,101.156639123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000618536025285721,76.8649063110352,354.583862304688,0
2724,101.158819123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000603646447416395,72.4850540161133,371.767791748047,0
2725,101.160999123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000588756869547069,73.3097305297852,388.951721191406,0
2726,101.163179123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000572432647459209,73.0916137695313,405.515197753906,0
2727,101.165359123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000552938028704375,70.6934280395508,420.990447998047,0
2728,101.167539123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00053344335174188,75.929817199707,436.465698242188,0
2729,101.169719123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000513948674779385,81.5034408569336,451.940948486328,0
2730,101.171899123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000495307263918221,77.5297317504883,465.651702880859,0
2731,101.174079123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000477557827252895,81.9991989135742,477.862274169922,0
2732,101.176259123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000459808419691399,82.8707885742188,490.072875976563,0
2733,101.178439123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000442059012129903,82.7562942504883,502.283477783203,0
2734,101.180619123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000445338664576411,81.6414794921875,515.268981933594,0
2735,101.182799123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000459151866380125,83.7193298339844,528.559020996094,0
2736,101.184979123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000472965068183839,79.6723251342774,541.84912109375,0
2737,101.187159123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000486778269987553,74.0302200317383,555.13916015625,0
2738,101.328859123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000388141750590876,68.9408187866211,568.211242675781,0
2739,101.331039123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000471615261631087,74.356689453125,564.587219238281,0
2740,101.333219123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000580809486564249,79.6671752929688,560.324829101563,0
2741,101.335399123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000690003682393581,78.0735778808594,556.062377929688,0
2742,101.337579123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000793853250797838,82.4823684692383,551.949462890625,0
2743,101.339759123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000755790679249913,83.805290222168,549.387939453125,0
2744,101.341939123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000717728165909648,84.1411285400391,546.826354980469,0
2745,101.344119123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000679665594361723,82.0007705688477,544.264831542969,0
2746,101.346299123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000659056124277413,80.9910888671875,542.580993652344,0
2747,101.348479123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000702678051311523,73.108283996582,543.327819824219,0
2748,101.350659123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000746299978345633,73.5320816040039,544.07470703125,0
2749,101.352839123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000789921847172082,81.9454116821289,544.821594238281,0
2750,101.355019123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000795673986431211,83.7915344238281,543.9111328125,0
2751,101.357199123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000742450938560069,83.7206268310547,540.913940429688,0
2752,101.359379123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000689227948896587,76.6705474853516,537.916687011719,0
2753,101.361559123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000636004901025444,66.5919418334961,534.919494628906,0
2754,101.363739123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000593252363614738,81.6833343505859,525.352844238281,0
2755,101.365919123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000558450119569898,85.5617141723633,511.760345458984,0
2756,101.368099123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000523647875525057,85.4662094116211,498.167846679688,0
2757,101.370279123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000488845689687878,69.9401245117188,484.575317382813,0
2758,101.372459123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000502243172377348,62.4028854370117,475.785278320313,0
2759,101.374639123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000532071338966489,61.1359672546387,468.215423583984,0
2760,101.376819123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00056189950555563,66.5713119506836,460.645568847656,0
2761,101.378999123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000591727730352432,65.3448028564453,453.07568359375,0
2762,101.381179123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00062383059412241,70.9383163452149,442.419281005859,0
2763,101.383359123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000656122865621001,44.5732192993164,431.682983398438,0
2764,101.385539123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000688415137119591,54.2763748168945,420.946685791016,0
2765,101.387719123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000724261743016541,61.9878807067871,409.518371582031,0
2766,101.389899123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000791915168520063,44.917667388916,394.233734130859,0
2767,101.392079123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000859568652231246,48.8541259765625,378.949096679688,0
2768,101.394259123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000927222077734768,52.1899490356445,363.664428710938,0
2769,101.396439123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000981595483608544,46.4195785522461,349.305572509766,0
2770,101.398619123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00100145919714123,67.5385131835938,336.830474853516,0
2771,101.400799123,22.545366619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00102132291067392,71.7900390625,324.355346679688,0
2772,101.402979123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.0010411866242066,56.1201896667481,311.880218505859,0
2773,101.405159123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00104592670686543,17.6112766265869,300.131713867188,0
2774,101.407339123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.0010325702605769,44.7355270385742,289.090057373047,0
2775,101.409519123,22.545366619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00101921381428838,17.3327331542969,278.048400878906,0
2776,101.411699123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00100585736799985,41.0414237976074,267.006713867188,0
2777,101.413879123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000998677569441497,27.0909881591797,255.709533691406,0
2778,101.416059123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000995084759779274,42.3226051330566,244.29443359375,0
2779,101.418239123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00099149183370173,42.1717529296875,232.879333496094,0
2780,101.420419123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000987898907624185,21.1260032653809,221.464218139648,0
2781,101.422599123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000922585022635758,43.2265129089356,211.948715209961,0
2782,101.424779123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000842792971525341,70.0003662109375,202.738250732422,0
2783,101.426959123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000763000862207264,62.5528259277344,193.527786254883,0
2784,101.429139123,22.545366619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000683208811096847,18.0013637542725,184.559783935547,0
2785,101.431319123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000773056119214743,6.64194440841675,181.565490722656,0
2786,101.433499123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000865074282046408,37.4720764160156,178.571197509766,0
2787,101.435679123,22.545366619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000957092386670411,61.7385215759277,175.576919555664,0
2788,101.437859123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00107264623511583,38.0274276733398,169.999893188477,0
2789,101.440039123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00130753463599831,29.3998336791992,155.069229125977,0
2790,101.442219123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00154242292046547,25.1919918060303,140.138565063477,0
2791,101.444399123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00177731120493263,18.215726852417,125.207893371582,0
2792,101.446579123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00195075559895486,24.7906398773193,110.924362182617,0
2793,101.448759123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00200603855773807,29.1062183380127,97.6372146606445,0
2794,101.450939123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.0020613216329366,31.9729976654053,84.3500671386719,0
2795,101.453119123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00211660470813513,48.5092277526856,71.0629196166992,0
2796,101.455299123,22.545366619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00211634556762874,18.6111526489258,61.9124488830567,0
2797,100.768599123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000737347872927785,76.9236526489258,356.987701416016,0
2798,100.770779123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000704965437762439,76.5761413574219,361.167266845703,0
2799,100.772959123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000731771520804614,70.0360412597656,370.039337158203,0
2800,100.775139123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000760086986701936,64.9911193847656,378.911437988281,0
2801,100.777319123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000788402452599257,66.2792282104492,387.783508300781,0
2802,100.779499123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000806931755505502,75.6518173217773,397.305511474609,0
2803,100.781679123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000771076942328364,79.1279754638672,409.363037109375,0
2804,100.783859123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000735222129151225,75.1313781738281,421.420562744141,0
2805,100.786039123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000699367315974087,68.4973678588867,433.478088378906,0
2806,100.788219123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000675216724630445,68.6583633422852,443.987121582031,0
2807,100.790399123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00067484297323972,62.9727668762207,451.984527587891,0
2808,100.792579123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000674469163641334,61.982048034668,459.98193359375,0
2809,100.794759123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000674095412250608,67.0408325195313,467.979339599609,0
2810,100.796939123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000650796748232096,72.7641525268555,475.250030517578,0
2811,100.799119123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000605227833148092,55.7470932006836,481.946868896484,0
2812,100.801299123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000559658976271749,55.0177116394043,488.643707275391,0
2813,100.803479123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000514090061187744,62.877140045166,495.340545654297,0
2814,100.805659123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000491540529765189,60.2851219177246,493.192321777344,0
2815,100.807839123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000479595531942323,63.5549621582031,487.873657226563,0
2816,100.810019123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000467650534119457,74.1110305786133,482.554992675781,0
2817,100.812199123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000455705536296591,78.4830322265625,477.236328125,0
2818,100.814379123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000561032153200358,71.1323699951172,473.126129150391,0
2819,100.816559123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000685135775711387,61.7246513366699,469.130340576172,0
2820,100.818739123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000809239398222417,59.7141990661621,465.134552001953,0
2821,100.820919123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000928510911762714,56.1598510742188,460.994750976563,0
2822,100.823099123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000929825066123158,50.0883827209473,455.414489746094,0
2823,100.825279123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000931139278691262,50.5118064880371,449.834228515625,0
2824,100.827459123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000932453491259366,57.406177520752,444.253967285156,0
2825,100.829639123,22.543276619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000929000962059945,64.7384567260742,440.445343017578,0
2826,100.831819123,22.543276619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000908320711459965,44.7684020996094,441.469421386719,0
2827,100.833999123,22.543276619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000887640402652323,6.19714260101318,442.493499755859,0
2828,100.836179123,22.543276619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000866960152052343,32.9583778381348,443.517578125,0
2829,100.838359123,22.543276619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000844241236336529,59.0357666015625,449.080749511719,0
2830,100.840539123,22.543276619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000818387896288186,61.5206756591797,460.290740966797,0
